event_id,event_time,user_id,session_id,event_type,product_id,category,brand,price,device,traffic_source,country
1569,2025-01-03 17:09:00,7707,S116680,view,802210,electronics.laptop,HP,89489.49,mobile,paid_search,UK
1570,2025-01-03 17:10:06,7707,S116680,view,836984,fashion.mens_clothing,Puma,3958.02,mobile,paid_search,UK
1571,2025-01-03 17:15:00,10456,S105101,view,458494,home.furniture,Ikea,44656.78,mobile,email,Brazil
1572,2025-01-03 17:15:58,10456,S105101,view,765762,sports.fitness,Decathlon,6829.7,mobile,email,Brazil
1573,2025-01-03 17:20:24,10456,S105101,view,560151,fashion.shoes,Skechers,2276.72,mobile,email,Brazil
1574,2025-01-03 17:21:27,10456,S105101,view,224979,fashion.shoes,Puma,14586.73,mobile,email,Brazil
1575,2025-01-03 17:22:00,6974,S117578,view,818449,electronics.audio,Sony,22175.13,mobile,direct,UK
1576,2025-01-03 17:24:39,6974,S117578,view,960265,fashion.mens_clothing,Zara,7140.38,mobile,direct,UK
1577,2025-01-03 17:25:42,6974,S117578,view,379987,fashion.shoes,Nike,4409.78,mobile,direct,UK
1578,2025-01-03 17:26:00,10456,S105101,view,834685,fashion.womens_clothing,Zara,5899.45,mobile,email,Brazil
1579,2025-01-03 17:30:00,2139,S116648,view,264924,fashion.mens_clothing,Adidas,5238.64,mobile,organic,Brazil
1580,2025-01-03 17:31:00,824,S111427,view,366411,electronics.smartphone,Samsung,88248.9,mobile,direct,India
1581,2025-01-03 17:32:03,824,S111427,view,784930,electronics.laptop,Asus,119669.52,mobile,direct,India
1582,2025-01-03 17:33:36,824,S111427,view,851647,fashion.mens_clothing,Zara,5262.28,mobile,direct,India
1583,2025-01-03 17:35:00,824,S111427,add_to_cart,366411,electronics.smartphone,Samsung,88248.9,mobile,direct,India
1584,2025-01-03 17:36:06,824,S111427,view,850460,fashion.womens_clothing,H&M,3558.37,mobile,direct,India
1585,2025-01-03 17:36:45,824,S111427,view,234760,electronics.audio,JBL,12967.01,mobile,direct,India
1586,2025-01-03 17:37:00,824,S111427,view,984139,sports.fitness,Cosco,14624.25,mobile,direct,India
1587,2025-01-03 17:44:00,11643,S106779,view,840788,beauty.fragrance,BellaVita,292.85,mobile,social,India
1588,2025-01-03 17:44:00,824,S111427,checkout,366411,electronics.smartphone,Samsung,88248.9,mobile,direct,India
1589,2025-01-03 17:45:04,11643,S106779,view,538715,electronics.audio,Boat,19883.99,mobile,social,India
1590,2025-01-03 18:00:00,11643,S106779,add_to_cart,840788,beauty.fragrance,BellaVita,292.85,mobile,social,India
1591,2025-01-03 18:02:00,6828,S115082,view,764262,beauty.skincare,Loreal,3252.45,mobile,organic,India
1592,2025-01-03 18:04:00,6599,S114471,view,910261,sports.fitness,Nike,14308.84,mobile,social,Brazil
1593,2025-01-03 18:06:00,11643,S106779,checkout,840788,beauty.fragrance,BellaVita,292.85,mobile,social,India
1594,2025-01-03 18:06:22,6599,S114471,view,325096,fashion.shoes,Adidas,10846.49,mobile,social,Brazil
1595,2025-01-03 18:06:43,6599,S114471,view,742402,home.furniture,Nilkamal,71503.87,mobile,social,Brazil
1596,2025-01-03 18:16:00,8577,S111754,view,706357,home.kitchen,Philips,28091.03,mobile,paid_search,Brazil
1597,2025-01-03 18:17:00,11643,S106779,purchase,840788,beauty.fragrance,BellaVita,292.85,mobile,social,India
1598,2025-01-03 18:18:31,8577,S111754,view,985368,fashion.mens_clothing,Adidas,7993.66,mobile,paid_search,Brazil
1599,2025-01-03 18:18:38,8577,S111754,view,496431,fashion.womens_clothing,Mango,8342.94,mobile,paid_search,Brazil
1600,2025-01-03 18:19:27,8577,S111754,view,509325,electronics.laptop,HP,69677.5,mobile,paid_search,Brazil
1601,2025-01-03 18:26:20,8577,S111754,view,112268,fashion.mens_clothing,Puma,2002.46,mobile,paid_search,Brazil
1602,2025-01-03 18:28:55,8577,S111754,view,131951,fashion.mens_clothing,Puma,6300.65,mobile,paid_search,Brazil
1603,2025-01-03 18:29:00,11731,S115585,view,242794,beauty.skincare,Loreal,564.36,desktop,paid_search,USA
1604,2025-01-03 18:30:45,11731,S115585,view,133756,sports.fitness,Nike,23083.9,desktop,paid_search,USA
1605,2025-01-03 18:32:08,11731,S115585,view,508179,fashion.womens_clothing,Mango,1477.72,desktop,paid_search,USA
1606,2025-01-03 18:34:00,1309,S105787,view,297278,beauty.fragrance,BellaVita,5806.6,mobile,paid_search,India
1607,2025-01-03 18:34:48,1309,S105787,view,826527,fashion.shoes,Nike,1770.27,mobile,paid_search,India
1608,2025-01-03 18:35:39,1309,S105787,view,216511,electronics.audio,Noise,22014.76,mobile,paid_search,India
1609,2025-01-03 18:38:00,11072,S101617,view,812568,fashion.mens_clothing,Puma,5362.22,mobile,organic,India
1610,2025-01-03 18:39:06,1309,S105787,view,275394,electronics.smartphone,Xiaomi,18396.08,mobile,paid_search,India
1611,2025-01-03 18:39:36,1309,S105787,view,275645,sports.fitness,Adidas,833.14,mobile,paid_search,India
1612,2025-01-03 19:23:00,11143,S117437,view,907193,fashion.shoes,Skechers,14798.43,tablet,organic,India
1613,2025-01-03 19:25:06,11143,S117437,view,596842,electronics.laptop,Asus,40066.03,tablet,organic,India
1614,2025-01-03 19:28:40,11143,S117437,view,871938,home.furniture,Nilkamal,1767.46,tablet,organic,India
1615,2025-01-03 19:30:00,10652,S113317,view,533774,fashion.womens_clothing,Forever21,2862.33,mobile,email,USA
1616,2025-01-03 19:30:00,10364,S114398,view,337230,fashion.mens_clothing,Zara,7968.39,mobile,paid_search,Brazil
1617,2025-01-03 19:30:20,10652,S113317,view,833312,fashion.shoes,Skechers,10100.61,mobile,email,USA
1618,2025-01-03 19:31:38,10652,S113317,view,942514,electronics.audio,Boat,11478.39,mobile,email,USA
1619,2025-01-03 19:32:02,10364,S114398,view,625554,electronics.laptop,Acer,84004.85,mobile,paid_search,Brazil
1620,2025-01-03 19:32:34,10364,S114398,view,194651,fashion.womens_clothing,Mango,3878.75,mobile,paid_search,Brazil
1621,2025-01-03 19:34:00,7153,S101098,view,423314,electronics.smartphone,OnePlus,60964.04,mobile,paid_search,India
1622,2025-01-03 19:35:00,6863,S102244,view,604427,sports.fitness,Yonex,9025.35,mobile,social,USA
1623,2025-01-03 19:36:23,7153,S101098,view,795271,home.kitchen,Prestige,9811.68,mobile,paid_search,India
1624,2025-01-03 19:36:45,10652,S113317,view,676987,electronics.audio,JBL,24081.55,mobile,email,USA
1625,2025-01-03 19:36:46,6863,S102244,view,300638,fashion.mens_clothing,Puma,3088.2,mobile,social,USA
1626,2025-01-03 19:38:04,10652,S113317,view,105544,sports.fitness,Cosco,6352.5,mobile,email,USA
1627,2025-01-03 19:38:48,7153,S101098,view,845445,fashion.womens_clothing,H&M,8666.62,mobile,paid_search,India
1628,2025-01-03 19:38:48,6863,S102244,view,689287,fashion.mens_clothing,Zara,3068.35,mobile,social,USA
1629,2025-01-03 19:39:10,6863,S102244,view,401814,electronics.audio,Noise,19107.24,mobile,social,USA
1630,2025-01-03 19:40:00,7087,S110537,view,506642,sports.fitness,Cosco,14106.33,mobile,organic,India
1631,2025-01-03 19:40:00,64,S113398,view,107103,electronics.audio,Noise,20438.13,mobile,organic,India
1632,2025-01-03 19:40:20,7087,S110537,view,847678,toys.games,Funskool,2171.31,mobile,organic,India
1633,2025-01-03 19:40:42,7087,S110537,view,678854,electronics.audio,JBL,19247.11,mobile,organic,India
1634,2025-01-03 19:41:40,7087,S110537,view,268977,fashion.womens_clothing,H&M,6814.99,mobile,organic,India
1635,2025-01-03 19:43:42,7087,S110537,view,868979,electronics.audio,Sennheiser,15249.77,mobile,organic,India
1636,2025-01-03 19:43:57,6863,S102244,view,334414,beauty.skincare,Plum,585.83,mobile,social,USA
1637,2025-01-03 19:44:00,10364,S114398,add_to_cart,625554,electronics.laptop,Acer,84004.85,mobile,paid_search,Brazil
1638,2025-01-03 19:45:00,10652,S113317,add_to_cart,942514,electronics.audio,Boat,11478.39,mobile,email,USA
1639,2025-01-03 19:47:00,10652,S113317,checkout,942514,electronics.audio,Boat,11478.39,mobile,email,USA
1640,2025-01-03 19:48:00,10652,S113317,purchase,942514,electronics.audio,Boat,11478.39,mobile,email,USA
1641,2025-01-03 19:48:00,10364,S114398,checkout,625554,electronics.laptop,Acer,84004.85,mobile,paid_search,Brazil
1642,2025-01-03 20:04:00,4178,S104189,view,795923,sports.fitness,Adidas,9347.9,mobile,social,UK
1643,2025-01-03 20:06:32,4178,S104189,view,248670,fashion.mens_clothing,Nike,1686.78,mobile,social,UK
1644,2025-01-03 20:07:14,4178,S104189,view,718281,fashion.shoes,Skechers,2139.86,mobile,social,UK
1645,2025-01-03 20:07:48,4178,S104189,view,742711,electronics.smartphone,Realme,9240.58,mobile,social,UK
1646,2025-01-03 20:08:28,4178,S104189,view,744889,home.furniture,Nilkamal,39934.17,mobile,social,UK
1647,2025-01-03 20:20:00,8579,S112514,view,856292,electronics.laptop,Dell,79141.63,mobile,referral,USA
1648,2025-01-03 20:21:00,4178,S104189,add_to_cart,718281,fashion.shoes,Skechers,2139.86,mobile,social,UK
1649,2025-01-03 20:22:08,8579,S112514,view,828715,home.kitchen,Prestige,27076.32,mobile,referral,USA
1650,2025-01-03 20:22:30,8579,S112514,view,177531,fashion.shoes,Puma,14430.5,mobile,referral,USA
1651,2025-01-03 20:25:00,10058,S107593,view,234686,fashion.shoes,Nike,4199.29,mobile,organic,USA
1652,2025-01-03 20:26:00,4178,S104189,checkout,718281,fashion.shoes,Skechers,2139.86,mobile,social,UK
1653,2025-01-03 20:30:00,9141,S101955,view,184590,home.furniture,Ikea,55561.73,mobile,organic,India
1654,2025-01-03 20:31:00,5036,S104744,view,194386,home.kitchen,Philips,20907.36,desktop,email,India
1655,2025-01-03 20:31:00,6348,S107065,view,749580,electronics.smartphone,Apple,25943.32,desktop,organic,UK
1656,2025-01-03 20:31:30,6348,S107065,view,770149,electronics.smartphone,Apple,47238.29,desktop,organic,UK
1657,2025-01-03 20:31:36,9141,S101955,view,647017,fashion.womens_clothing,H&M,5027.37,mobile,organic,India
1658,2025-01-03 20:31:53,5036,S104744,view,405631,fashion.shoes,Skechers,1857.98,desktop,email,India
1659,2025-01-03 20:32:00,1912,S109195,view,620538,fashion.womens_clothing,Forever21,3347.48,mobile,paid_search,India
1660,2025-01-03 20:32:00,11618,S109918,view,415013,toys.games,Mattel,13176.88,mobile,social,UK
1661,2025-01-03 20:32:40,1912,S109195,view,680285,home.kitchen,Pigeon,9541.86,mobile,paid_search,India
1662,2025-01-03 20:32:50,5036,S104744,view,196009,electronics.laptop,Dell,132088.45,desktop,email,India
1663,2025-01-03 20:34:34,9141,S101955,view,468915,electronics.smartphone,OnePlus,72774.18,mobile,organic,India
1664,2025-01-03 20:36:00,1912,S109195,add_to_cart,680285,home.kitchen,Pigeon,9541.86,mobile,paid_search,India
1665,2025-01-03 20:38:00,9141,S101955,add_to_cart,184590,home.furniture,Ikea,55561.73,mobile,organic,India
1666,2025-01-03 20:40:00,1912,S109195,checkout,680285,home.kitchen,Pigeon,9541.86,mobile,paid_search,India
1667,2025-01-03 20:44:00,1912,S109195,purchase,680285,home.kitchen,Pigeon,9541.86,mobile,paid_search,India
1668,2025-01-03 20:48:00,9141,S101955,checkout,184590,home.furniture,Ikea,55561.73,mobile,organic,India
1669,2025-01-03 20:52:00,7541,S115873,view,287629,electronics.smartphone,Apple,59502.05,mobile,email,India
1670,2025-01-03 20:53:08,7541,S115873,view,568352,electronics.audio,Noise,24091.23,mobile,email,India
1671,2025-01-03 20:54:28,7541,S115873,view,608110,fashion.womens_clothing,Mango,3234.76,mobile,email,India
1672,2025-01-03 20:59:00,9998,S109599,view,403570,toys.games,Hasbro,7175.52,tablet,organic,India
1673,2025-01-03 21:00:02,9998,S109599,view,539234,home.furniture,Ikea,59211.64,tablet,organic,India
1674,2025-01-03 21:07:00,1125,S113144,view,677520,electronics.smartphone,Realme,69322.6,mobile,email,India
1675,2025-01-03 21:09:25,1125,S113144,view,784404,home.furniture,Pepperfry,3127.76,mobile,email,India
1676,2025-01-03 21:22:00,5974,S110697,view,444094,beauty.fragrance,WildStone,736.97,mobile,social,India
1677,2025-01-03 21:23:56,5974,S110697,view,366782,electronics.smartphone,Samsung,79336.24,mobile,social,India
1678,2025-01-03 21:25:06,5974,S110697,view,459623,fashion.shoes,Reebok,7713.4,mobile,social,India
1679,2025-01-03 21:31:00,2357,S103478,view,559424,beauty.skincare,Plum,1909.13,tablet,paid_search,UK
1680,2025-01-03 21:32:47,2357,S103478,view,285133,fashion.womens_clothing,Zara,7624.7,tablet,paid_search,UK
1681,2025-01-03 21:36:00,6737,S109052,view,370787,toys.games,Hasbro,7028.32,mobile,email,India
1682,2025-01-03 21:41:00,2357,S103478,add_to_cart,285133,fashion.womens_clothing,Zara,7624.7,tablet,paid_search,UK
1683,2025-01-03 21:42:00,2357,S103478,remove_from_cart,285133,fashion.womens_clothing,Zara,7624.7,tablet,paid_search,UK
1684,2025-01-03 21:56:00,6511,S108143,view,146969,toys.games,Lego,1281.86,mobile,direct,India
1685,2025-01-03 21:56:58,6511,S108143,view,339717,fashion.mens_clothing,Zara,7075.06,mobile,direct,India
1686,2025-01-03 21:57:00,6060,S117347,view,633270,fashion.mens_clothing,Adidas,3524.43,mobile,paid_search,India
1687,2025-01-03 21:58:00,6511,S108143,add_to_cart,146969,toys.games,Lego,1281.86,mobile,direct,India
1688,2025-01-03 22:00:00,6654,S109020,view,853850,fashion.womens_clothing,Forever21,8895.84,mobile,email,India
1689,2025-01-03 22:15:00,6511,S108143,checkout,146969,toys.games,Lego,1281.86,mobile,direct,India
1690,2025-01-03 22:20:00,6163,S104719,view,409108,beauty.skincare,Cetaphil,4197.59,mobile,paid_search,USA
1691,2025-01-03 22:22:08,6163,S104719,view,188636,fashion.mens_clothing,Puma,885.1,mobile,paid_search,USA
1692,2025-01-03 22:24:39,6163,S104719,view,498642,beauty.fragrance,BellaVita,1878.99,mobile,paid_search,USA
1693,2025-01-03 22:25:00,6511,S108143,purchase,146969,toys.games,Lego,1281.86,mobile,direct,India
1694,2025-01-03 22:25:40,6163,S104719,view,831516,home.kitchen,Philips,26332.88,mobile,paid_search,USA
1695,2025-01-03 22:26:44,6163,S104719,view,778511,home.furniture,Pepperfry,38765.03,mobile,paid_search,USA
1696,2025-01-03 22:36:00,911,S107361,view,341333,fashion.mens_clothing,Adidas,1766.37,mobile,paid_search,USA
1697,2025-01-03 22:36:40,911,S107361,view,868163,home.kitchen,Prestige,20428.22,mobile,paid_search,USA
1698,2025-01-03 22:45:00,911,S107361,add_to_cart,868163,home.kitchen,Prestige,20428.22,mobile,paid_search,USA
1699,2025-01-03 22:54:00,2416,S101766,view,843483,fashion.shoes,Adidas,4590.72,mobile,email,India
1700,2025-01-03 22:55:00,5686,S111294,view,718506,beauty.skincare,Loreal,4143.33,mobile,social,UK
1701,2025-01-03 22:56:43,2416,S101766,view,516044,electronics.audio,Sennheiser,820.35,mobile,email,India
1702,2025-01-03 22:58:20,2416,S101766,view,893435,fashion.mens_clothing,H&M,6598.47,mobile,email,India
1703,2025-01-03 23:01:00,5646,S101977,view,773457,home.furniture,UrbanLadder,12237.17,mobile,organic,India
1704,2025-01-03 23:01:00,8913,S103769,view,297103,beauty.skincare,Mamaearth,2449.85,desktop,email,UK
1705,2025-01-03 23:02:54,8913,S103769,view,300175,home.furniture,Nilkamal,64836.7,desktop,email,UK
1706,2025-01-03 23:02:57,5646,S101977,view,189695,home.kitchen,Prestige,1888.61,mobile,organic,India
1707,2025-01-03 23:04:00,911,S107361,checkout,868163,home.kitchen,Prestige,20428.22,mobile,paid_search,USA
1708,2025-01-03 23:04:58,5646,S101977,view,113668,toys.games,Mattel,14157.8,mobile,organic,India
1709,2025-01-03 23:05:14,8913,S103769,view,315108,fashion.shoes,Puma,9640.97,desktop,email,UK
1710,2025-01-03 23:06:12,5646,S101977,view,615155,fashion.mens_clothing,Adidas,1809.71,mobile,organic,India
1711,2025-01-03 23:10:12,5646,S101977,view,934925,toys.games,HotWheels,8269.32,mobile,organic,India
1712,2025-01-03 23:13:35,5646,S101977,view,845862,home.furniture,Ikea,9577.47,mobile,organic,India
1713,2025-01-03 23:23:00,4997,S110003,view,299181,electronics.audio,Boat,1149.12,mobile,direct,Brazil
1714,2025-01-03 23:23:41,4997,S110003,view,348708,electronics.smartphone,Samsung,13105.65,mobile,direct,Brazil
1715,2025-01-03 23:27:40,4997,S110003,view,992972,home.kitchen,Havells,25040.25,mobile,direct,Brazil
1716,2025-01-03 23:30:00,10379,S104009,view,959611,fashion.womens_clothing,H&M,7942.85,mobile,email,India
1717,2025-01-03 23:31:34,10379,S104009,view,948332,electronics.laptop,Acer,113482.18,mobile,email,India
1718,2025-01-03 23:32:54,10379,S104009,view,738827,home.furniture,Nilkamal,65498.96,mobile,email,India
1719,2025-01-03 23:33:00,10010,S107576,view,806073,electronics.laptop,Dell,35779.37,mobile,organic,USA
1720,2025-01-03 23:34:12,10010,S107576,view,479163,electronics.smartphone,Samsung,65107.92,mobile,organic,USA
1721,2025-01-03 23:34:52,10010,S107576,view,269253,home.kitchen,Havells,3756.9,mobile,organic,USA
1722,2025-01-03 23:38:00,10379,S104009,add_to_cart,959611,fashion.womens_clothing,H&M,7942.85,mobile,email,India
1723,2025-01-03 23:40:00,6975,S113934,view,563853,fashion.womens_clothing,Forever21,4972.1,tablet,paid_search,India
1724,2025-01-03 23:42:15,6975,S113934,view,564715,toys.games,Lego,8296.08,tablet,paid_search,India
1725,2025-01-03 23:55:00,10379,S104009,checkout,959611,fashion.womens_clothing,H&M,7942.85,mobile,email,India
1726,2025-01-03 23:55:00,7532,S116924,view,984465,toys.games,Mattel,9583.44,mobile,email,USA
1727,2025-01-03 23:55:27,7532,S116924,view,988956,beauty.skincare,Cetaphil,4803.63,mobile,email,USA
1728,2025-01-03 23:57:18,7532,S116924,view,188232,fashion.mens_clothing,Nike,6046.5,mobile,email,USA
1729,2025-01-04 00:00:00,7532,S116924,view,714421,fashion.womens_clothing,Zara,3409.81,mobile,email,USA
1730,2025-01-04 00:00:00,7532,S116924,add_to_cart,144863,home.kitchen,Pigeon,26097.32,mobile,email,USA
1731,2025-01-04 00:00:45,7532,S116924,view,144863,home.kitchen,Pigeon,26097.32,mobile,email,USA
1732,2025-01-04 00:01:00,10379,S104009,purchase,959611,fashion.womens_clothing,H&M,7942.85,mobile,email,India
1733,2025-01-04 00:01:00,9645,S116165,view,601197,electronics.smartphone,Samsung,64521.13,mobile,direct,UK
1734,2025-01-04 00:03:00,5322,S104342,view,471042,electronics.audio,JBL,19248.72,mobile,direct,India
1735,2025-01-04 00:07:00,8886,S102725,view,481586,electronics.laptop,Lenovo,140739.76,mobile,organic,USA
1736,2025-01-04 00:07:22,8886,S102725,view,662097,beauty.skincare,Nivea,2555.25,mobile,organic,USA
1737,2025-01-04 00:08:00,9645,S116165,add_to_cart,601197,electronics.smartphone,Samsung,64521.13,mobile,direct,UK
1738,2025-01-04 00:10:56,8886,S102725,view,884577,beauty.skincare,Nivea,192.28,mobile,organic,USA
1739,2025-01-04 00:11:32,8886,S102725,view,507816,beauty.fragrance,Yardley,5833.82,mobile,organic,USA
1740,2025-01-04 00:13:12,8886,S102725,view,423097,electronics.laptop,Asus,96286.82,mobile,organic,USA
1741,2025-01-04 00:14:00,7532,S116924,checkout,144863,home.kitchen,Pigeon,26097.32,mobile,email,USA
1742,2025-01-04 00:22:00,1821,S105957,view,578545,home.furniture,Wakefit,67762.24,desktop,social,UK
1743,2025-01-04 00:27:00,8039,S102750,view,599923,beauty.fragrance,WildStone,989.54,desktop,email,India
1744,2025-01-04 00:29:59,8039,S102750,view,157870,home.furniture,Ikea,61400.83,desktop,email,India
1745,2025-01-04 00:30:00,1237,S109528,view,873384,fashion.womens_clothing,Levis,4561.63,desktop,organic,USA
1746,2025-01-04 00:31:09,1237,S109528,view,825174,electronics.smartphone,OnePlus,82784.64,desktop,organic,USA
1747,2025-01-04 00:32:44,1237,S109528,view,933809,electronics.laptop,Acer,90336.19,desktop,organic,USA
1748,2025-01-04 00:34:00,807,S104557,view,980280,home.furniture,UrbanLadder,21263.52,mobile,organic,USA
1749,2025-01-04 00:34:27,1237,S109528,view,746029,fashion.womens_clothing,Mango,1951.0,desktop,organic,USA
1750,2025-01-04 00:35:54,807,S104557,view,935450,fashion.womens_clothing,Forever21,3090.08,mobile,organic,USA
1751,2025-01-04 00:39:16,807,S104557,view,232762,home.furniture,UrbanLadder,79704.88,mobile,organic,USA
1752,2025-01-04 00:46:00,247,S108432,view,168405,beauty.fragrance,WildStone,3202.71,mobile,social,India
